time,true_air,est,door,compressor,filtered_temp,food_proxy,true_food,target
416,4.19757,14522.2,0,0,4.04265,0.0736833,2.03322,4
417,4.19909,14527.1,0,0,3.98941,0.0738684,2.03333,4
418,4.2006,14532.1,0,0,4.03875,0.0740765,2.03344,4
419,4.20212,14537,0,0,4.08786,0.074287,2.03355,4
420,4.20364,14542,0,0,4.21355,0.0745191,2.03365,4
421,4.20515,14546.9,0,0,4.3141,0.0747512,2.03376,4
422,4.20666,14551.8,0,0,4.30814,0.0749617,2.03387,4
423,4.20817,14556.7,0,0,4.30337,0.0751722,2.03398,4
424,4.20969,14561.6,0,0,4.24162,0.0753681,2.03409,4
425,4.2112,14566.5,0,0,4.19222,0.0755641,2.0342,4
426,4.21271,14571.4,0,0,4.17205,0.0757649,2.03431,4
427,4.21422,14576.3,0,0,4.18004,0.0759717,2.03442,4
428,4.21572,14581.2,0,0,4.18644,0.0761785,2.03452,4
429,4.21723,14586,0,0,4.26368,0.0764033,2.03463,4
430,4.21874,14590.9,0,0,4.32547,0.0766281,2.03474,4
431,4.22024,14595.7,0,0,4.3509,0.0768469,2.03485,4
432,4.22175,14600.6,0,0,4.38566,0.0770693,2.03496,4
433,4.22325,14605.4,0,0,4.41346,0.0772917,2.03507,4
434,4.22475,14610.2,0,0,4.4213,0.0775105,2.03518,4
435,4.22625,14615,0,0,4.3698,0.0777148,2.03529,4
436,4.22775,14619.8,0,0,4.32859,0.0779191,2.0354,4
437,4.22925,14624.6,0,0,4.29563,0.0781234,2.03551,4
438,4.23075,14629.4,0,0,4.26926,0.0783277,2.03562,4
439,4.23225,14634.3,0,0,4.24816,0.0785319,2.03573,4
440,4.23375,14639.1,0,0,4.23129,0.0787362,2.03584,4
441,4.23525,14643.9,0,0,4.10627,0.0789126,2.03595,4
442,4.23674,14648.7,0,0,4.00625,0.0790889,2.03606,4
443,4.23824,14653.6,0,0,3.88232,0.0792543,2.03617,4
444,4.23973,14658.4,0,0,3.78317,0.0794197,2.03628,4
445,4.24122,14663.3,0,0,3.85929,0.0796239,2.03639,4
446,4.24271,14668.1,0,0,3.92983,0.0798305,2.0365,4
447,4.24421,14672.9,0,0,3.97662,0.0800347,2.03661,4
448,4.2457,14677.8,0,0,4.0237,0.0802413,2.03672,4
449,4.24719,14682.6,0,0,4.07582,0.0804515,2.03683,4
450,4.24867,14687.4,0,0,4.12234,0.0806629,2.03694,4
451,4.25016,14692.1,0,0,4.24113,0.0808947,2.03705,4
452,4.25165,14696.9,0,0,4.33616,0.0811265,2.03716,4
453,4.25313,14701.6,0,0,4.41219,0.0813582,2.03727,4
454,4.25462,14706.4,0,0,4.39624,0.0815708,2.03738,4
455,4.2561,14711.1,0,0,4.34492,0.0817737,2.03749,4
456,4.25759,14715.8,0,0,4.28937,0.081973,2.03761,4
457,4.25907,14720.6,0,0,4.24493,0.0821722,2.03772,4
458,4.26055,14725.3,0,0,4.22388,0.0823751,2.03783,4
459,4.26203,14730,0,0,4.1538,0.0825646,2.03794,4
460,4.26351,14734.7,0,0,4.19916,0.0827795,2.03805,4
461,4.26499,14739.4,0,0,4.23544,0.0829944,2.03816,4
462,4.26647,14744.2,0,0,4.21628,0.0831973,2.03827,4
463,4.26794,14748.9,0,0,4.20095,0.0834001,2.03838,4
464,4.26942,14753.6,0,0,4.18869,0.0836029,2.0385,4
465,4.2709,14758.3,0,0,4.17888,0.0838057,2.03861,4
466,4.27237,14763,0,0,4.1662,0.0840073,2.03872,4
467,4.27384,14767.7,0,0,4.18501,0.0842161,2.03883,4
468,4.27532,14772.3,0,0,4.18076,0.0844201,2.03894,4
469,4.27679,14777,0,0,4.17737,0.084624,2.03905,4
470,4.27826,14781.7,0,0,4.17465,0.084828,2.03917,4
471,4.27973,14786.4,0,0,4.17247,0.0850319,2.03928,4
472,4.2812,14791.1,0,0,4.15142,0.0852311,2.03939,4
473,4.28267,14795.7,0,0,4.1249,0.0854277,2.0395,4
474,4.28414,14800.4,0,0,4.11335,0.0856268,2.03961,4
475,4.2856,14805.1,0,0,4.10412,0.0858259,2.03973,4
476,4.28707,14809.7,0,0,4.21219,0.0860538,2.03984,4
477,4.28853,14814.4,0,0,4.29866,0.0862818,2.03995,4
478,4.29,14819,0,0,4.36783,0.0865097,2.04006,4
479,4.29146,14823.6,0,0,4.39919,0.0867316,2.04018,4
480,4.29292,14761.5,0,0,4.34728,0.0869342,2.04029,4
481,4.29439,14705.5,0,0,4.30576,0.0871369,2.0404,4
482,4.29585,14654.9,0,0,4.33994,0.0873563,2.04051,4
483,4.29731,14609.1,0,0,4.36729,0.0875758,2.04063,4
484,4.29877,14567.7,0,0,4.40356,0.0877989,2.04074,4
485,4.30022,14530.2,0,0,4.43258,0.0880219,2.04085,4
486,4.30168,14496.2,0,0,4.45579,0.0882449,2.04097,4
487,4.30314,14465.4,0,0,4.47916,0.0884691,2.04108,4
488,4.30459,14437.5,0,0,4.60765,0.0887208,2.04119,4
489,4.30605,14412.1,0,0,4.60064,0.088945,2.04131,4
490,4.3075,14388.9,0,0,4.59504,0.0891692,2.04142,4
491,4.30896,14367.9,0,0,4.57617,0.0893898,2.04153,4
492,4.31041,14348.7,0,0,4.46954,0.0895874,2.04165,4
493,4.31186,14331.2,0,0,4.38423,0.0897851,2.04176,4
494,4.31331,14315.2,0,0,4.31598,0.0899828,2.04187,4
495,4.31476,14300.5,0,0,4.35292,0.0902033,2.04199,4
496,4.31621,14287,0,0,4.38247,0.0904238,2.0421,4
497,4.31766,14274.6,0,0,4.40611,0.0906443,2.04221,4
498,4.3191,14263.2,0,0,4.41542,0.0908624,2.04233,4
499,4.32055,14252.6,0,0,4.41326,0.0910781,2.04244,4
500,4.322,14242.8,0,0,4.3971,0.0912902,2.04256,4
501,4.32344,14233.7,0,0,4.38417,0.0915023,2.04267,4
502,4.32488,14225.2,0,0,4.37383,0.0917143,2.04278,4
503,4.32633,14217.3,0,0,4.36555,0.0919263,2.0429,4
504,4.32777,14209.8,0,0,4.36374,0.0921396,2.04301,4
505,4.32921,14202.8,0,0,4.39593,0.0923612,2.04313,4
506,4.33065,14196.2,0,0,4.42168,0.0925828,2.04324,4
507,4.33209,14189.9,0,0,4.46624,0.0928104,2.04335,4
508,4.33353,14183.9,0,0,4.47793,0.093032,2.04347,4
509,4.33497,14178.2,0,0,4.51603,0.0932608,2.04358,4
510,4.3364,14172.7,0,0,4.54651,0.0934895,2.0437,4
511,4.33784,14167.4,0,0,4.5709,0.0937183,2.04381,4
512,4.33928,14162.3,0,0,4.50394,0.0939254,2.04393,4
513,4.34071,14157.4,0,0,4.53684,0.0941541,2.04404,4
514,4.34214,14152.6,0,0,4.4767,0.0943612,2.04416,4
515,4.34358,14147.9,0,0,4.42376,0.0945671,2.04427,4
516,4.34501,14143.3,0,0,4.38624,0.0947742,2.04439,4
517,4.34644,14138.9,0,0,4.36103,0.0949825,2.0445,4
518,4.34787,14134.5,0,0,4.34087,0.0951907,2.04462,4
519,4.3493,14130.1,0,0,4.32474,0.095399,2.04473,4
520,4.35073,14125.9,0,0,4.31184,0.0956072,2.04485,4
521,4.35216,14121.6,0,0,4.23871,0.0957997,2.04496,4
522,4.35358,14117.5,0,0,4.18021,0.0959923,2.04508,4
523,4.35501,14113.4,0,0,4.13341,0.0961848,2.04519,4
524,4.35643,14109.3,0,0,4.14431,0.0963894,2.04531,4
525,4.35786,14105.2,0,0,4.18194,0.0966012,2.04543,4
526,4.35928,14101.1,0,0,4.25528,0.0968238,2.04554,4
527,4.36071,14097,0,0,4.3666,0.0970595,2.04566,4
528,4.36213,14093,0,0,4.45566,0.0972953,2.04577,4
529,4.36355,14088.9,0,0,4.58885,0.0975465,2.04589,4
530,4.36497,14084.8,0,0,4.6954,0.0977977,2.046,4
531,4.36639,14080.7,0,0,4.69,0.0980262,2.04612,4
532,4.36781,14076.6,0,0,4.68569,0.0982547,2.04624,4
533,4.36922,14072.4,0,0,4.70138,0.098488,2.04635,4
534,4.37064,14068.3,0,0,4.71392,0.0987213,2.04647,4
535,4.37206,14064.1,0,0,4.72396,0.0989546,2.04658,4
536,4.37347,14059.9,0,0,4.73199,0.0991878,2.0467,4
537,4.37489,14055.6,0,0,4.65208,0.0993995,2.04682,4
538,4.3763,14051.4,0,0,4.57853,0.0996087,2.04693,4
539,4.37771,14047.1,0,0,4.51968,0.099818,2.04705,4
540,4.37913,14042.8,0,0,4.47261,0.100027,2.04717,4
541,4.38054,14038.5,0,0,4.43495,0.100236,2.04728,4
542,4.38195,14034.1,0,0,4.40482,0.100446,2.0474,4
543,4.38336,14029.8,0,0,4.40478,0.100661,2.04752,4
544,4.38477,14025.4,0,0,4.33242,0.100858,2.04763,4
545,4.38617,14020.9,0,0,4.2697,0.101054,2.04775,4
546,4.38758,14016.5,0,0,4.28225,0.101265,2.04787,4
547,4.38899,14012,0,0,4.2489,0.101466,2.04798,4
548,4.39039,14007.5,0,0,4.20288,0.101662,2.0481,4
549,4.3918,14003,0,0,4.18541,0.101863,2.04822,4
550,4.3932,13998.4,0,0,4.17142,0.102063,2.04834,4
551,4.39461,13993.9,0,0,4.13122,0.102257,2.04845,4
552,4.39601,13989.3,0,0,4.09906,0.10245,2.04857,4
553,4.39741,13984.7,0,0,4.11201,0.102653,2.04869,4
554,4.39881,13980.1,0,0,4.12236,0.102856,2.04881,4
555,4.40021,13975.5,0,0,4.13064,0.103059,2.04892,4
556,4.40161,13970.8,0,0,4.13727,0.103262,2.04904,4
557,4.40301,13966.1,0,0,4.14257,0.103465,2.04916,4
558,4.4044,13961.5,0,0,4.14681,0.103668,2.04928,4
559,4.4058,13956.8,0,0,4.15021,0.103871,2.04939,4
560,4.4072,13952.1,0,0,4.2107,0.104089,2.04951,4
561,4.40859,13947.4,0,0,4.26869,0.104309,2.04963,4
562,4.40998,13942.7,0,0,4.31509,0.104529,2.04975,4
563,4.41138,13937.9,0,0,4.35221,0.104748,2.04987,4
564,4.41277,13933.2,0,0,4.3819,0.104968,2.04998,4
565,4.41416,13928.4,0,0,4.40566,0.105188,2.0501,4
566,4.41555,13923.7,0,0,4.40064,0.105402,2.05022,4
567,4.41694,13918.9,0,0,4.39662,0.105615,2.05034,4
568,4.41833,13914.2,0,0,4.44141,0.105841,2.05046,4
569,4.41972,13909.4,0,0,4.45806,0.106062,2.05058,4
570,4.42111,13904.6,0,0,4.47138,0.106283,2.05069,4
571,4.42249,13899.8,0,0,4.50122,0.106509,2.05081,4
572,4.42388,13895,0,0,4.50591,0.10673,2.05093,4
573,4.42527,13890.2,0,0,4.50966,0.106951,2.05105,4
574,4.42665,13885.4,0,0,4.45977,0.107158,2.05117,4
575,4.42803,13880.6,0,0,4.39575,0.10736,2.05129,4
576,4.42942,13875.8,0,0,4.34453,0.107561,2.05141,4
577,4.4308,13871,0,0,4.32767,0.107769,2.05152,4
578,4.43218,13866.2,0,0,4.33824,0.107983,2.05164,4
579,4.43356,13861.4,0,0,4.34671,0.108196,2.05176,4
580,4.43494,13856.6,0,0,4.35348,0.10841,2.05188,4
581,4.43632,13851.8,0,0,4.3589,0.108624,2.052,4
582,4.4377,13847.1,0,0,4.24241,0.108807,2.05212,4
583,4.43907,13842.3,0,0,4.14921,0.10899,2.05224,4
584,4.44045,13837.5,0,0,4.07466,0.109174,2.05236,4
585,4.44182,13832.8,0,0,4.15506,0.109392,2.05248,4
586,4.4432,13828,0,0,4.21938,0.10961,2.0526,4
587,4.44457,13823.2,0,0,4.27084,0.109829,2.05272,4
588,4.44595,13818.5,0,0,4.31201,0.110047,2.05284,4
589,4.44732,13813.7,0,0,4.34974,0.110267,2.05296,4
590,4.44869,13808.9,0,0,4.37993,0.110486,2.05308,4
591,4.45006,13804.2,0,0,4.40408,0.110706,2.0532,4
592,4.45143,13799.4,0,0,4.47608,0.110938,2.05332,4
593,4.4528,13794.6,0,0,4.55757,0.111177,2.05344,4
594,4.45417,13789.8,0,0,4.63229,0.111418,2.05356,4
595,4.45554,13785.1,0,0,4.69207,0.111659,2.05368,4
596,4.4569,13780.3,0,0,4.73035,0.111898,2.0538,4
597,4.45827,13775.5,0,0,4.67001,0.112113,2.05392,4
598,4.45963,13770.7,0,0,4.62173,0.112329,2.05404,4
599,4.461,13765.9,0,0,4.58311,0.112545,2.05416,4
600,4.46236,13761.1,0,0,4.60497,0.112774,2.05428,4
601,4.46372,13756.3,0,0,4.62245,0.113003,2.0544,4
602,4.46509,13751.5,0,0,4.63643,0.113232,2.05452,4
603,4.46645,13746.7,0,0,4.63805,0.113459,2.05464,4
604,4.46781,13741.9,0,0,4.62976,0.113683,2.05476,4
605,4.46917,13737,0,0,4.62312,0.113907,2.05488,4
606,4.47053,13732.2,0,0,4.60343,0.114127,2.055,4
607,4.47188,13727.4,0,0,4.53479,0.114335,2.05512,4
608,4.47324,13722.5,0,0,4.47024,0.11454,2.05524,4
609,4.4746,13717.7,0,0,4.42823,0.114747,2.05536,4
610,4.47595,13712.9,0,0,4.39463,0.114954,2.05548,4
611,4.47731,13708.1,0,0,4.36775,0.115161,2.05561,4
612,4.47866,13703.2,0,0,4.40873,0.115384,2.05573,4
613,4.48002,13698.3,0,0,4.44151,0.115607,2.05585,4
614,4.48137,13693.5,0,0,4.46773,0.11583,2.05597,4
615,4.48272,13688.6,0,0,4.48871,0.116053,2.05609,4
616,4.48407,13683.7,0,0,4.53423,0.116283,2.05621,4
617,4.48542,13678.8,0,0,4.57064,0.116513,2.05633,4
618,4.48677,13673.9,0,0,4.59977,0.116743,2.05645,4
619,4.48812,13669,0,0,4.57035,0.11696,2.05658,4
620,4.48947,13664,0,0,4.53239,0.117173,2.0567,4
621,4.49082,13659.1,0,0,4.48277,0.117381,2.05682,4
622,4.49216,13654.1,0,0,4.44308,0.11759,2.05694,4
623,4.49351,13649.2,0,0,4.445,0.117806,2.05706,4
624,4.49485,13644.2,0,0,4.5136,0.11804,2.05719,4
625,4.4962,13639.2,0,0,4.56848,0.118273,2.05731,4
626,4.49754,13634.2,0,0,4.62194,0.118509,2.05743,4
627,4.49888,13629.2,0,0,4.6647,0.118745,2.05755,4
628,4.50022,13624.2,0,0,4.69891,0.118981,2.05767,4
629,4.50156,13619.1,0,0,4.70239,0.119211,2.0578,4
630,4.5029,13614.1,0,0,4.73384,0.119448,2.05792,4
631,4.50424,13609,0,0,4.73033,0.119678,2.05804,4
632,4.50558,13603.9,0,0,4.75619,0.119915,2.05816,4
633,4.50692,13598.7,0,0,4.81976,0.120162,2.05828,4
634,4.50826,13593.6,0,0,4.87062,0.12041,2.05841,4
635,4.50959,13588.4,0,0,4.74854,0.120617,2.05853,4
636,4.51093,13583.3,0,0,4.8184,0.120866,2.05865,4
637,4.51226,13578.1,0,0,4.73564,0.12108,2.05877,4
638,4.5136,13572.9,0,0,4.64055,0.121287,2.0589,4
639,4.51493,13567.6,0,0,4.59337,0.121501,2.05902,4
640,4.51626,13562.4,0,0,4.57963,0.121721,2.05914,4
641,4.51759,13557.1,0,0,4.56863,0.121942,2.05927,4
642,4.51892,13551.9,0,0,4.55984,0.122162,2.05939,4
643,4.52025,13546.6,0,0,4.63888,0.122403,2.05951,4
644,4.52158,13541.3,0,0,4.7021,0.122645,2.05963,4
645,4.52291,13535.9,0,0,4.66662,0.122865,2.05976,4
646,4.52424,13530.6,0,0,4.63823,0.123085,2.05988,4
647,4.52557,13525.2,0,0,4.69682,0.123326,2.06,4
648,4.52689,13519.8,0,0,4.66239,0.123546,2.06013,4
649,4.52822,13514.3,0,0,4.68273,0.123778,2.06025,4
650,4.52954,13508.9,0,0,4.69901,0.12401,2.06037,4
651,4.53087,13503.4,0,0,4.68332,0.124234,2.0605,4
652,4.53219,13497.9,0,0,4.63238,0.12445,2.06062,4
653,4.53351,13492.4,0,0,4.58682,0.124664,2.06075,4
654,4.53483,13486.9,0,0,4.55038,0.124878,2.06087,4
655,4.53615,13481.3,0,0,4.52123,0.125092,2.06099,4
656,4.53747,13475.8,0,0,4.54588,0.125318,2.06112,4
657,4.53879,13470.2,0,0,4.56561,0.125544,2.06124,4
658,4.54011,13464.6,0,0,4.58139,0.12577,2.06136,4
659,4.54143,13459,0,0,4.59401,0.125995,2.06149,4
660,4.54275,13453.3,0,0,4.62325,0.126226,2.06161,4
661,4.54406,13447.7,0,0,4.541,0.12643,2.06174,4
662,4.54538,13442,0,0,4.58084,0.126661,2.06186,4
663,4.54669,13436.3,0,0,4.61272,0.126892,2.06198,4
664,4.54801,13430.5,0,0,4.60949,0.127115,2.06211,4
665,4.54932,13424.8,0,0,4.60691,0.127339,2.06223,4
666,4.55063,13419,0,0,4.60485,0.127562,2.06236,4
667,4.55194,13413.3,0,0,4.55037,0.127773,2.06248,4
668,4.55326,13407.5,0,0,4.55962,0.127996,2.06261,4
669,4.55457,13401.7,0,0,4.5718,0.128221,2.06273,4
670,4.55587,13395.8,0,0,4.56717,0.128442,2.06286,4
671,4.55718,13390,0,0,4.56347,0.128663,2.06298,4
672,4.55849,13384.1,0,0,4.58925,0.128891,2.06311,4
673,4.5598,13378.2,0,0,4.60987,0.129119,2.06323,4
674,4.5611,13372.3,0,0,4.59763,0.12934,2.06335,4
675,4.56241,13366.4,0,0,4.61658,0.129568,2.06348,4
676,4.56372,13360.5,0,0,4.63174,0.129796,2.0636,4
677,4.56502,13354.5,0,0,4.69163,0.130036,2.06373,4
678,4.56632,13348.6,0,0,4.61016,0.130244,2.06385,4
679,4.56763,13342.6,0,0,4.54499,0.130452,2.06398,4
680,4.56893,13336.6,0,0,4.47357,0.130655,2.06411,4
681,4.57023,13331.3,0,0,4.41644,0.130857,2.06423,4
682,4.57153,13326.6,0,0,4.32724,0.131049,2.06436,4
683,4.57283,13322.4,0,0,4.29937,0.131252,2.06448,4
684,4.57413,13318.7,0,0,4.2819,0.131456,2.06461,4
685,4.57543,13315.5,0,0,4.3879,0.13169,2.06473,4
686,4.57672,13312.5,0,0,4.38643,0.131903,2.06486,4
687,4.57802,13310,0,0,4.38526,0.132115,2.06498,4
688,4.57932,13307.7,0,0,4.38432,0.132328,2.06511,4
689,4.58061,13305.7,0,0,4.38357,0.13254,2.06523,4
690,4.5819,13303.9,0,0,4.38297,0.132752,2.06536,4
691,4.5832,13302.3,0,0,4.38249,0.132965,2.06549,4
692,4.58449,13300.9,0,0,4.3821,0.133177,2.06561,4
693,4.58578,13299.7,0,0,4.38179,0.13339,2.06574,4
694,4.58707,13298.6,0,0,4.40077,0.133607,2.06586,4
695,4.58837,13297.6,0,0,4.43035,0.133828,2.06599,4
696,4.58966,13296.7,0,0,4.45401,0.134048,2.06612,4
697,4.59094,13296,0,0,4.47294,0.134269,2.06624,4
698,4.59223,13295.3,0,0,4.48808,0.13449,2.06637,4
699,4.59352,13294.7,0,0,4.5002,0.13471,2.0665,4
700,4.59481,13294.1,0,0,4.60069,0.134954,2.06662,4
701,4.59609,13293.6,0,0,4.65248,0.13519,2.06675,4
702,4.59738,13293.1,0,0,4.69391,0.135426,2.06687,4
703,4.59866,13292.7,0,0,4.72705,0.135662,2.067,4
704,4.59995,13292.3,0,0,4.75357,0.135899,2.06713,4
705,4.60123,13291.9,0,0,4.77001,0.136134,2.06725,4
706,4.60251,13291.6,0,0,4.76883,0.136365,2.06738,4
707,4.6038,13291.2,0,0,4.76788,0.136596,2.06751,4
708,4.60508,13290.9,0,0,4.77191,0.136829,2.06763,4
709,4.60636,13290.6,0,0,4.73684,0.137052,2.06776,4
710,4.60764,13290.3,0,0,4.74708,0.137285,2.06789,4
711,4.60892,13289.9,0,0,4.75526,0.137517,2.06802,4
712,4.61019,13289.6,0,0,4.75225,0.137747,2.06814,4
713,4.61147,13289.3,0,0,4.66348,0.137956,2.06827,4
714,4.61275,13289,0,0,4.67882,0.138186,2.0684,4
715,4.61402,13288.7,0,0,4.60474,0.138394,2.06852,4
716,4.6153,13288.4,0,0,4.63183,0.138624,2.06865,4
717,4.61657,13288.1,0,0,4.56714,0.138833,2.06878,4
718,4.61785,13287.8,0,0,4.55865,0.139052,2.06891,4
719,4.61912,13287.4,0,0,4.55185,0.139272,2.06903,4
720,4.62039,13287.1,0,0,4.54641,0.139491,2.06916,4
721,4.62166,13286.8,0,0,4.54207,0.13971,2.06929,4
722,4.62293,13286.4,0,0,4.55297,0.139933,2.06942,4
723,4.6242,13286.1,0,0,4.56649,0.140157,2.06954,4
724,4.62547,13285.7,0,0,4.57251,0.14038,2.06967,4
725,4.62674,13285.4,0,0,4.57733,0.140603,2.0698,4
726,4.62801,13285,0,0,4.58597,0.140827,2.06993,4
727,4.62928,13284.6,0,0,4.516,0.141031,2.07006,4
728,4.63054,13284.2,0,0,4.46003,0.141236,2.07018,4
729,4.63181,13283.8,0,0,4.49213,0.14146,2.07031,4
730,4.63307,13283.4,0,0,4.51782,0.141684,2.07044,4
731,4.63434,13283,0,0,4.50959,0.141901,2.07057,4
732,4.6356,13282.6,0,0,4.53178,0.142125,2.0707,4
733,4.63686,13282.2,0,0,4.54954,0.142349,2.07082,4
734,4.63813,13281.7,0,0,4.60678,0.142583,2.07095,4
735,4.63939,13281.3,0,0,4.65258,0.142818,2.07108,4
736,4.64065,13280.8,0,0,4.68921,0.143053,2.07121,4
737,4.64191,13280.3,0,0,4.70897,0.143285,2.07134,4
738,4.64317,13279.8,0,0,4.69608,0.14351,2.07147,4
739,4.64443,13279.3,0,0,4.64739,0.143725,2.0716,4
740,4.64568,13278.8,0,0,4.60845,0.143941,2.07172,4
741,4.64694,13278.2,0,0,4.61566,0.144166,2.07185,4
742,4.6482,13277.7,0,0,4.64057,0.144396,2.07198,4
743,4.64945,13277.2,0,0,4.6605,0.144625,2.07211,4
744,4.65071,13276.6,0,0,4.68122,0.144856,2.07224,4
745,4.65196,13276.1,0,0,4.6978,0.145087,2.07237,4
746,4.65321,13275.5,0,0,4.70628,0.145317,2.0725,4
747,4.65447,13274.9,0,0,4.71784,0.145548,2.07263,4
748,4.65572,13274.3,0,0,4.7271,0.145779,2.07276,4
749,4.65697,13273.8,0,0,4.73928,0.146011,2.07288,4
750,4.65822,13273.2,0,0,4.74902,0.146243,2.07301,4
751,4.65947,13272.6,0,0,4.80451,0.146487,2.07314,4
752,4.66072,13272,0,0,4.85366,0.146732,2.07327,4
753,4.66197,13271.4,0,0,4.89298,0.146978,2.0734,4
754,4.66322,13270.7,0,0,4.92444,0.147223,2.07353,4
755,4.66446,13270.1,0,0,4.94484,0.147467,2.07366,4
756,4.66571,13269.5,0,0,4.9564,0.147709,2.07379,4
757,4.66695,13268.8,0,0,4.93228,0.147944,2.07392,4
758,4.6682,13268.2,0,0,4.94635,0.148187,2.07405,4
759,4.66944,13267.5,0,0,4.91468,0.148419,2.07418,4
760,4.67069,13266.9,0,0,4.83668,0.148637,2.07431,4
761,4.67193,13266.2,0,0,4.76468,0.148854,2.07444,4
762,4.67317,13265.5,0,0,4.70708,0.14907,2.07457,4
763,4.67441,13264.9,0,0,4.65619,0.149285,2.0747,4
764,4.67565,13264.2,0,0,4.62029,0.149502,2.07483,4
765,4.67689,13263.6,0,0,4.62992,0.149728,2.07496,4
766,4.67813,13262.9,0,0,4.64241,0.149955,2.07509,4
767,4.67937,13262.3,0,0,4.64762,0.150181,2.07522,4
768,4.68061,13261.6,0,0,4.72814,0.150426,2.07535,4
769,4.68184,13260.9,0,0,4.73056,0.150655,2.07548,4
770,4.68308,13260.2,0,0,4.73249,0.150885,2.07561,4
771,4.68432,13259.6,0,0,4.63803,0.15109,2.07574,4
772,4.68555,13258.9,0,0,4.59135,0.151303,2.07587,4
773,4.68678,13258.2,0,0,4.554,0.151516,2.076,4
774,4.68802,13257.6,0,0,4.49524,0.151721,2.07613,4
775,4.68925,13256.9,0,0,4.47712,0.151934,2.07626,4
776,4.69048,13256.3,0,0,4.46261,0.152146,2.07639,4
777,4.69171,13255.6,0,0,4.55633,0.152385,2.07652,4
778,4.69294,13255,0,0,4.62176,0.152622,2.07665,4
779,4.69417,13254.3,0,0,4.68364,0.152861,2.07679,4
780,4.6954,13253.7,0,0,4.73792,0.153101,2.07692,4
781,4.69663,13253,0,0,4.78134,0.153341,2.07705,4
782,4.69786,13252.4,0,0,4.8113,0.15358,2.07718,4
783,4.69909,13251.7,0,0,4.83528,0.153819,2.07731,4
784,4.70031,13251,0,0,4.76836,0.154036,2.07744,4
785,4.70154,13250.4,0,0,4.71482,0.154253,2.07757,4
786,4.70276,13249.8,0,0,4.66719,0.154469,2.0777,4
787,4.70399,13249.1,0,0,4.62909,0.154686,2.07783,4
788,4.70521,13248.5,0,0,4.6178,0.154906,2.07797,4
789,4.70644,13247.9,0,0,4.60876,0.155127,2.0781,4
790,4.70766,13247.3,0,0,4.58235,0.155343,2.07823,4
791,4.70888,13246.7,0,0,4.56121,0.155559,2.07836,4
792,4.7101,13246.1,0,0,4.5443,0.155776,2.07849,4
793,4.71132,13245.5,0,0,4.53078,0.155992,2.07862,4
794,4.71254,13244.9,0,0,4.51996,0.156208,2.07875,4
795,4.71376,13244.3,0,0,4.57357,0.156439,2.07889,4
796,4.71498,13243.7,0,0,4.61645,0.156671,2.07902,4
797,4.71619,13243.1,0,0,4.65076,0.156902,2.07915,4
798,4.71741,13242.5,0,0,4.70208,0.15714,2.07928,4
799,4.71863,13241.9,0,0,4.76219,0.157382,2.07941,4
800,4.71984,13241.3,0,0,4.79599,0.157621,2.07955,4
801,4.72106,13240.7,0,0,4.82779,0.157861,2.07968,4
802,4.72227,13240.1,0,0,4.85324,0.158101,2.07981,4
803,4.72348,13239.5,0,0,4.86883,0.158339,2.07994,4
804,4.7247,13238.9,0,0,4.87176,0.158576,2.08007,4
805,4.72591,13238.2,0,0,4.8741,0.158812,2.08021,4
806,4.72712,13237.6,0,0,4.87598,0.159048,2.08034,4
807,4.72833,13237,0,0,4.87748,0.159284,2.08047,4
808,4.72954,13236.4,0,0,4.87391,0.159519,2.0806,4
809,4.73075,13235.7,0,0,4.87106,0.159754,2.08074,4
810,4.73196,13235.1,0,0,4.86877,0.159989,2.08087,4
811,4.73316,13234.5,0,0,4.82392,0.160213,2.081,4
812,4.73437,13233.8,0,0,4.78803,0.160438,2.08113,4
813,4.73558,13233.2,0,0,4.75933,0.160662,2.08127,4
814,4.73678,13232.5,0,0,4.73636,0.160886,2.0814,4
815,4.73799,13231.9,0,0,4.71799,0.16111,2.08153,4
816,4.73919,13231.2,0,0,4.71287,0.161337,2.08166,4
817,4.74039,13230.6,0,0,4.71833,0.161566,2.0818,4
818,4.7416,13229.9,0,0,4.73227,0.161797,2.08193,4
819,4.7428,13229.3,0,0,4.77205,0.162036,2.08206,4
820,4.744,13228.6,0,0,4.80388,0.162274,2.0822,4
821,4.7452,13227.9,0,0,4.82934,0.162512,2.08233,4
822,4.7464,13227.2,0,0,4.84971,0.162751,2.08246,4
823,4.7476,13226.5,0,0,4.84214,0.162983,2.0826,4
824,4.7488,13225.7,0,0,4.77385,0.1632,2.08273,4
825,4.75,13225,0,0,4.78146,0.163433,2.08286,4
826,4.7512,13224.3,0,0,4.69647,0.163642,2.083,4
827,4.75239,13223.6,0,0,4.62848,0.163852,2.08313,4
828,4.75359,13222.9,0,0,4.57408,0.164062,2.08326,4
829,4.75478,13222.2,0,0,4.53057,0.164271,2.0834,4
830,4.75598,13221.5,0,0,4.49576,0.164481,2.08353,4
831,4.75717,13220.8,0,0,4.45347,0.164687,2.08366,4
832,4.75837,13220.1,0,0,4.41964,0.164893,2.0838,4
833,4.75956,13219.4,0,0,4.49331,0.165124,2.08393,4
834,4.76075,13218.7,0,0,4.55225,0.165355,2.08407,4
835,4.76194,13218,0,0,4.6328,0.165595,2.0842,4
836,4.76313,13217.3,0,0,4.69724,0.165834,2.08433,4
837,4.76432,13216.6,0,0,4.7488,0.166074,2.08447,4
